"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"https://doi.org/10.1021/nl102623x",,,"Fe3O4","DSPE-mPEG1000","","","28.6",,"The iron oxide cores were synthesis by thermo-decomposition of iron tri(acetyl acetonate) in the presence of oleic acid and oleylamine using a protocol modified according to a previous publication (see methods).4 The core size was controlled by varying the ratio between oleic acid/ oleylamine and the reaction temperature. The synthesized iron cores were photographed with TEM (Figure S1). The size distribution of the iron oxide cores were measured using an image processing software, ImagePro Plus. The two types of iron oxide cores used in this study were measured to be 4.8±0.9 nm and 13.8±2.2 nm in diameter, which are referred to as 5 nm and 14 nm, respectively. Given that the density of Fe3O4 is 5.17 g/cm3, the weight of a 4.8 nm core is 2.99×10-19 g and contains 2329 iron atoms. Likewise, a 13.8 nm core contains 55352 iron atoms. The molar concentration of the SPIOs was estimated by the molar concentration of iron divided by the number of iron atoms per SPIO. Functionalization of SPIOs can be achieved by mixing DSPE-mPEG and DSPE-PEG ended with functional groups at desired ratio before coating. Here the 14 nm SPIOs with amino groups were prepared by coating iron oxide cores with a mixture of DSPE-mPEG and DSPE-PEG-NH2. The percentage of DSPE-PEG-NH2 in the mixture was 10%, 20%, 50% or 100%. To increase the accessibility of functional groups for chemical conjugation, each functionalized DSPE-PEG2000 has twice more PEG units than that of a DSPE-mPEG1000 in the mixture. After coating and purification, the concentration of NH2 group in the final solution was measured by fluorescamine method. In brief, fluorescamine was dissolved in acetone at 0.3% (w/v). The SPIOs was dispersed in deionized water at 100 μg Fe/ml. The fluorescamine was mixed with the SPIO solutions in a 96-well quartz plate. The mixture was incubated at room temperature for 20 minutes. The standard solutions contained DSPE- PEG-amine and 100 μg Fe/ml of the SPIOs coated with DSPE-mPEG1000 alone. The fluorescence intensity was quantified with a microplate reader (ex: 395 nm, em: 470 nm). The number of amino groups per SPIO was estimated by dividing the molar concentration of amino groups with that of the SPIOs. As shown in Figure S5, our measurements indicated that the number of functionalized DSPE- PEG per nanoparticle was proportional to the initial DSPE-PEG loading ratio and the maximum number of NH2 groups on each 14 nm SPIO is approximately 600.","Polyol",,,,"",,"","",,"","",,"TEM",,"",,"13.8","13.8","13.8","13.8","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47",,"385",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl102623x",,,"Fe3O4","DSPE-mPEG550","","",,,"The iron oxide cores were synthesis by thermo-decomposition of iron tri(acetyl acetonate) in the presence of oleic acid and oleylamine using a protocol modified according to a previous publication (see methods).4 The core size was controlled by varying the ratio between oleic acid/ oleylamine and the reaction temperature. The synthesized iron cores were photographed with TEM (Figure S1). The size distribution of the iron oxide cores were measured using an image processing software, ImagePro Plus. The two types of iron oxide cores used in this study were measured to be 4.8±0.9 nm and 13.8±2.2 nm in diameter, which are referred to as 5 nm and 14 nm, respectively. Given that the density of Fe3O4 is 5.17 g/cm3, the weight of a 4.8 nm core is 2.99×10-19 g and contains 2329 iron atoms. Likewise, a 13.8 nm core contains 55352 iron atoms. The molar concentration of the SPIOs was estimated by the molar concentration of iron divided by the number of iron atoms per SPIO. Functionalization of SPIOs can be achieved by mixing DSPE-mPEG and DSPE-PEG ended with functional groups at desired ratio before coating. Here the 14 nm SPIOs with amino groups were prepared by coating iron oxide cores with a mixture of DSPE-mPEG and DSPE-PEG-NH2. The percentage of DSPE-PEG-NH2 in the mixture was 10%, 20%, 50% or 100%. To increase the accessibility of functional groups for chemical conjugation, each functionalized DSPE-PEG2000 has twice more PEG units than that of a DSPE-mPEG1000 in the mixture. After coating and purification, the concentration of NH2 group in the final solution was measured by fluorescamine method. In brief, fluorescamine was dissolved in acetone at 0.3% (w/v). The SPIOs was dispersed in deionized water at 100 μg Fe/ml. The fluorescamine was mixed with the SPIO solutions in a 96-well quartz plate. The mixture was incubated at room temperature for 20 minutes. The standard solutions contained DSPE- PEG-amine and 100 μg Fe/ml of the SPIOs coated with DSPE-mPEG1000 alone. The fluorescence intensity was quantified with a microplate reader (ex: 395 nm, em: 470 nm). The number of amino groups per SPIO was estimated by dividing the molar concentration of amino groups with that of the SPIOs. As shown in Figure S5, our measurements indicated that the number of functionalized DSPE- PEG per nanoparticle was proportional to the initial DSPE-PEG loading ratio and the maximum number of NH2 groups on each 14 nm SPIO is approximately 600.","Polyol",,,,"",,"","",,"","",,"TEM",,"",,"13.8","13.8","13.8","13.8","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47",,"301",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl102623x",,,"Fe3O4","DSPE-mPEG750","","",,,"The iron oxide cores were synthesis by thermo-decomposition of iron tri(acetyl acetonate) in the presence of oleic acid and oleylamine using a protocol modified according to a previous publication (see methods).4 The core size was controlled by varying the ratio between oleic acid/ oleylamine and the reaction temperature. The synthesized iron cores were photographed with TEM (Figure S1). The size distribution of the iron oxide cores were measured using an image processing software, ImagePro Plus. The two types of iron oxide cores used in this study were measured to be 4.8±0.9 nm and 13.8±2.2 nm in diameter, which are referred to as 5 nm and 14 nm, respectively. Given that the density of Fe3O4 is 5.17 g/cm3, the weight of a 4.8 nm core is 2.99×10-19 g and contains 2329 iron atoms. Likewise, a 13.8 nm core contains 55352 iron atoms. The molar concentration of the SPIOs was estimated by the molar concentration of iron divided by the number of iron atoms per SPIO. Functionalization of SPIOs can be achieved by mixing DSPE-mPEG and DSPE-PEG ended with functional groups at desired ratio before coating. Here the 14 nm SPIOs with amino groups were prepared by coating iron oxide cores with a mixture of DSPE-mPEG and DSPE-PEG-NH2. The percentage of DSPE-PEG-NH2 in the mixture was 10%, 20%, 50% or 100%. To increase the accessibility of functional groups for chemical conjugation, each functionalized DSPE-PEG2000 has twice more PEG units than that of a DSPE-mPEG1000 in the mixture. After coating and purification, the concentration of NH2 group in the final solution was measured by fluorescamine method. In brief, fluorescamine was dissolved in acetone at 0.3% (w/v). The SPIOs was dispersed in deionized water at 100 μg Fe/ml. The fluorescamine was mixed with the SPIO solutions in a 96-well quartz plate. The mixture was incubated at room temperature for 20 minutes. The standard solutions contained DSPE- PEG-amine and 100 μg Fe/ml of the SPIOs coated with DSPE-mPEG1000 alone. The fluorescence intensity was quantified with a microplate reader (ex: 395 nm, em: 470 nm). The number of amino groups per SPIO was estimated by dividing the molar concentration of amino groups with that of the SPIOs. As shown in Figure S5, our measurements indicated that the number of functionalized DSPE- PEG per nanoparticle was proportional to the initial DSPE-PEG loading ratio and the maximum number of NH2 groups on each 14 nm SPIO is approximately 600.","Polyol",,,,"",,"","",,"","",,"TEM",,"",,"13.8","13.8","13.8","13.8","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47",,"334",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl102623x",,,"Fe3O4","DSPE-mPEG2000","","",,,"The iron oxide cores were synthesis by thermo-decomposition of iron tri(acetyl acetonate) in the presence of oleic acid and oleylamine using a protocol modified according to a previous publication (see methods).4 The core size was controlled by varying the ratio between oleic acid/ oleylamine and the reaction temperature. The synthesized iron cores were photographed with TEM (Figure S1). The size distribution of the iron oxide cores were measured using an image processing software, ImagePro Plus. The two types of iron oxide cores used in this study were measured to be 4.8±0.9 nm and 13.8±2.2 nm in diameter, which are referred to as 5 nm and 14 nm, respectively. Given that the density of Fe3O4 is 5.17 g/cm3, the weight of a 4.8 nm core is 2.99×10-19 g and contains 2329 iron atoms. Likewise, a 13.8 nm core contains 55352 iron atoms. The molar concentration of the SPIOs was estimated by the molar concentration of iron divided by the number of iron atoms per SPIO. Functionalization of SPIOs can be achieved by mixing DSPE-mPEG and DSPE-PEG ended with functional groups at desired ratio before coating. Here the 14 nm SPIOs with amino groups were prepared by coating iron oxide cores with a mixture of DSPE-mPEG and DSPE-PEG-NH2. The percentage of DSPE-PEG-NH2 in the mixture was 10%, 20%, 50% or 100%. To increase the accessibility of functional groups for chemical conjugation, each functionalized DSPE-PEG2000 has twice more PEG units than that of a DSPE-mPEG1000 in the mixture. After coating and purification, the concentration of NH2 group in the final solution was measured by fluorescamine method. In brief, fluorescamine was dissolved in acetone at 0.3% (w/v). The SPIOs was dispersed in deionized water at 100 μg Fe/ml. The fluorescamine was mixed with the SPIO solutions in a 96-well quartz plate. The mixture was incubated at room temperature for 20 minutes. The standard solutions contained DSPE- PEG-amine and 100 μg Fe/ml of the SPIOs coated with DSPE-mPEG1000 alone. The fluorescence intensity was quantified with a microplate reader (ex: 395 nm, em: 470 nm). The number of amino groups per SPIO was estimated by dividing the molar concentration of amino groups with that of the SPIOs. As shown in Figure S5, our measurements indicated that the number of functionalized DSPE- PEG per nanoparticle was proportional to the initial DSPE-PEG loading ratio and the maximum number of NH2 groups on each 14 nm SPIO is approximately 600.","Polyol",,,,"",,"","",,"","",,"TEM",,"",,"13.8","13.8","13.8","13.8","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47",,"156",,,,,,,,,,,,,
,"https://doi.org/10.1021/nl102623x",,,"Fe3O4","DSPE-mPEG5000","","",,,"The iron oxide cores were synthesis by thermo-decomposition of iron tri(acetyl acetonate) in the presence of oleic acid and oleylamine using a protocol modified according to a previous publication (see methods).4 The core size was controlled by varying the ratio between oleic acid/ oleylamine and the reaction temperature. The synthesized iron cores were photographed with TEM (Figure S1). The size distribution of the iron oxide cores were measured using an image processing software, ImagePro Plus. The two types of iron oxide cores used in this study were measured to be 4.8±0.9 nm and 13.8±2.2 nm in diameter, which are referred to as 5 nm and 14 nm, respectively. Given that the density of Fe3O4 is 5.17 g/cm3, the weight of a 4.8 nm core is 2.99×10-19 g and contains 2329 iron atoms. Likewise, a 13.8 nm core contains 55352 iron atoms. The molar concentration of the SPIOs was estimated by the molar concentration of iron divided by the number of iron atoms per SPIO. Functionalization of SPIOs can be achieved by mixing DSPE-mPEG and DSPE-PEG ended with functional groups at desired ratio before coating. Here the 14 nm SPIOs with amino groups were prepared by coating iron oxide cores with a mixture of DSPE-mPEG and DSPE-PEG-NH2. The percentage of DSPE-PEG-NH2 in the mixture was 10%, 20%, 50% or 100%. To increase the accessibility of functional groups for chemical conjugation, each functionalized DSPE-PEG2000 has twice more PEG units than that of a DSPE-mPEG1000 in the mixture. After coating and purification, the concentration of NH2 group in the final solution was measured by fluorescamine method. In brief, fluorescamine was dissolved in acetone at 0.3% (w/v). The SPIOs was dispersed in deionized water at 100 μg Fe/ml. The fluorescamine was mixed with the SPIO solutions in a 96-well quartz plate. The mixture was incubated at room temperature for 20 minutes. The standard solutions contained DSPE- PEG-amine and 100 μg Fe/ml of the SPIOs coated with DSPE-mPEG1000 alone. The fluorescence intensity was quantified with a microplate reader (ex: 395 nm, em: 470 nm). The number of amino groups per SPIO was estimated by dividing the molar concentration of amino groups with that of the SPIOs. As shown in Figure S5, our measurements indicated that the number of functionalized DSPE- PEG per nanoparticle was proportional to the initial DSPE-PEG loading ratio and the maximum number of NH2 groups on each 14 nm SPIO is approximately 600.","Polyol",,,,"",,"","",,"","",,"TEM",,"",,"13.8","13.8","13.8","13.8","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.47",,"149",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (0.4−5.0 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C). After that, 0.4 mL of iron precursor solution (50−500 mM FeCl3 plus 25−500 mM FeSO4) was quickly injected into the heated polymer solution, followed by addition of 6.0 mL of ammonia solution (2.8−28%). The reaction was kept at 100 °C under magnetic stirring. After 1.0 h, the solutions were cooled to room temperature. The obtained ES-MION1−7 were dialyzed (Mw cutoff 6−8 kDa) for 5 days in ultrapure water, which was changed every day. The dialyzed ES-MION1−7 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION1−7 solutions were determined by ICP-OES (Agilent 5100). The recovery of the ES-MION1−7 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","",,"HRTEM",,"",,"1.9","1.9","1.9","1.9","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","0.41","11",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (0.4−5.0 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C). After that, 0.4 mL of iron precursor solution (50−500 mM FeCl3 plus 25−500 mM FeSO4) was quickly injected into the heated polymer solution, followed by addition of 6.0 mL of ammonia solution (2.8−28%). The reaction was kept at 100 °C under magnetic stirring. After 1.0 h, the solutions were cooled to room temperature. The obtained ES-MION1−7 were dialyzed (Mw cutoff 6−8 kDa) for 5 days in ultrapure water, which was changed every day. The dialyzed ES-MION1−7 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION1−7 solutions were determined by ICP-OES (Agilent 5100). The recovery of the ES-MION1−7 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","",,"HRTEM",,"",,"2.6","2.6","2.6","2.6","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","1","25.6",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (0.4−5.0 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C). After that, 0.4 mL of iron precursor solution (50−500 mM FeCl3 plus 25−500 mM FeSO4) was quickly injected into the heated polymer solution, followed by addition of 6.0 mL of ammonia solution (2.8−28%). The reaction was kept at 100 °C under magnetic stirring. After 1.0 h, the solutions were cooled to room temperature. The obtained ES-MION1−7 were dialyzed (Mw cutoff 6−8 kDa) for 5 days in ultrapure water, which was changed every day. The dialyzed ES-MION1−7 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION1−7 solutions were determined by ICP-OES (Agilent 5100). The recovery of the ES-MION1−7 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"3.3","3.3","3.3","3.3","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","30","6",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","1.59","22.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (0.4−5.0 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C). After that, 0.4 mL of iron precursor solution (50−500 mM FeCl3 plus 25−500 mM FeSO4) was quickly injected into the heated polymer solution, followed by addition of 6.0 mL of ammonia solution (2.8−28%). The reaction was kept at 100 °C under magnetic stirring. After 1.0 h, the solutions were cooled to room temperature. The obtained ES-MION1−7 were dialyzed (Mw cutoff 6−8 kDa) for 5 days in ultrapure water, which was changed every day. The dialyzed ES-MION1−7 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION1−7 solutions were determined by ICP-OES (Agilent 5100). The recovery of the ES-MION1−7 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"3.6","3.6","3.6","3.6","Sphere","","","",,,,,,"MTT","U-97 MG","","97",,,,,,,,,"300","30","9.5",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","2.32","24.4",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (0.4−5.0 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C). After that, 0.4 mL of iron precursor solution (50−500 mM FeCl3 plus 25−500 mM FeSO4) was quickly injected into the heated polymer solution, followed by addition of 6.0 mL of ammonia solution (2.8−28%). The reaction was kept at 100 °C under magnetic stirring. After 1.0 h, the solutions were cooled to room temperature. The obtained ES-MION1−7 were dialyzed (Mw cutoff 6−8 kDa) for 5 days in ultrapure water, which was changed every day. The dialyzed ES-MION1−7 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION1−7 solutions were determined by ICP-OES (Agilent 5100). The recovery of the ES-MION1−7 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"3.6","3.6","3.6","3.6","Sphere","","","",,,,,,"MTT","U-97 MG","","97",,,,,,,,,"300","30","9.5",,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","8.8","22.7",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (0.4−5.0 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C). After that, 0.4 mL of iron precursor solution (50−500 mM FeCl3 plus 25−500 mM FeSO4) was quickly injected into the heated polymer solution, followed by addition of 6.0 mL of ammonia solution (2.8−28%). The reaction was kept at 100 °C under magnetic stirring. After 1.0 h, the solutions were cooled to room temperature. The obtained ES-MION1−7 were dialyzed (Mw cutoff 6−8 kDa) for 5 days in ultrapure water, which was changed every day. The dialyzed ES-MION1−7 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION1−7 solutions were determined by ICP-OES (Agilent 5100). The recovery of the ES-MION1−7 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"3.6","3.6","3.6","3.6","Sphere","","","",,,,,,"MTT","U-97 MG","","97",,,,,,,,,"300","30","9.5",,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","12.66","23.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (4 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C) under magnetic stirring. After that, 0.4 mL of iron precursor solution (1.0 M FeCl3 plus 0.5 M FeSO4) was quickly injected into the heated polymer solution, followed by addition of 9.0 mL of ammonia solution (28%). The reaction was continued 1.0 h to obtain ES-MION8, or after 15 min of reaction, 0.6 mL of the iron precursor solution and 4.0 mL of the ammonia solution were injected followed by a further 45 min of reaction to obtain ES-MION9, or after both 15 and 30 min of reaction, 0.6 mL of the iron precursor solution and 4.0 mL of the ammonia solution were injected twice followed by a further 30 min of reaction to obtain ES-MION10.
The obtained ES-MION8−10 solutions were cooled to room temperature and then dialyzed (Mw cutoff 12−14 kDa) for 5 days in ultrapure water that was changed every day. The dialyzed ES- MION8−10 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION solutions were measured by ICP-OES. The recovery of the ES-MION8−10 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"4.2","4.2","4.2","4.2","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","30","13",,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","1.87","37.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (4 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C) under magnetic stirring. After that, 0.4 mL of iron precursor solution (1.0 M FeCl3 plus 0.5 M FeSO4) was quickly injected into the heated polymer solution, followed by addition of 9.0 mL of ammonia solution (28%). The reaction was continued 1.0 h to obtain ES-MION8, or after 15 min of reaction, 0.6 mL of the iron precursor solution and 4.0 mL of the ammonia solution were injected followed by a further 45 min of reaction to obtain ES-MION9, or after both 15 and 30 min of reaction, 0.6 mL of the iron precursor solution and 4.0 mL of the ammonia solution were injected twice followed by a further 30 min of reaction to obtain ES-MION10.
The obtained ES-MION8−10 solutions were cooled to room temperature and then dialyzed (Mw cutoff 12−14 kDa) for 5 days in ultrapure water that was changed every day. The dialyzed ES- MION8−10 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION solutions were measured by ICP-OES. The recovery of the ES-MION8−10 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"4.8","4.8","4.8","4.8","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","1.43","68.4",,,,,,,,,,,,,
,"https://doi.org/10.1021/acsnano.7b04924",,,"Fe3O4","","","",,,"A 20 mL amount of PAA (Mw = 1800) solution (4 mg/mL) was first purged with nitrogen (≥50 min) for removal of oxygen. The polymer solution was then heated to reflux (100 °C) under magnetic stirring. After that, 0.4 mL of iron precursor solution (1.0 M FeCl3 plus 0.5 M FeSO4) was quickly injected into the heated polymer solution, followed by addition of 9.0 mL of ammonia solution (28%). The reaction was continued 1.0 h to obtain ES-MION8, or after 15 min of reaction, 0.6 mL of the iron precursor solution and 4.0 mL of the ammonia solution were injected followed by a further 45 min of reaction to obtain ES-MION9, or after both 15 and 30 min of reaction, 0.6 mL of the iron precursor solution and 4.0 mL of the ammonia solution were injected twice followed by a further 30 min of reaction to obtain ES-MION10.
The obtained ES-MION8−10 solutions were cooled to room temperature and then dialyzed (Mw cutoff 12−14 kDa) for 5 days in ultrapure water that was changed every day. The dialyzed ES- MION8−10 were then concentrated by centrifugal ultrafiltration (Millipore, molecular size cutoff of 10 kDa). The Fe concentrations of the ES-MION solutions were measured by ICP-OES. The recovery of the ES-MION8−10 was calculated from the molar ratio of Fe in the obtained ES-MIONs to that in the feeding materials.","",,,,"",,"","",,"","Fe3O4",,"HRTEM",,"",,"4.9","4.9","4.9","4.9","Sphere","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"7","1.49","72.6",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","12",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"9","9","9","9","Cubic","","","",,,"1.23",,,"MTT","HepG2","","95",,,,,,,,,"300","50","13.61","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","6.2","22.1",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","12",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"9","9","9","9","Cubic","","","",,,"1.23",,,"MTT","HepG2","","95",,,,,,,,,"300","50","13.61","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","5","22.4",,,,,,,,,,,,,
